,us_state,county,days_with_aqi2019,good_days2019,moderate_days2019,unhealthy_sensitive_days2019,unhealthy_days2019,very_unhealthy_days2019,hazardous_days2019,days_co2019,days_no2_2019,days_ozone2019,days_so2_2019,days_pm2_2019,days_pm10_2019,poverty_percentage2019,days_with_aqi2018,good_days2018,moderate_days2018,unhealthy_sensitive_days2018,unhealthy_days2018,very_unhealthy_days2018,hazardous_days2018,days_co2018,days_no2_2018,days_ozone2018,days_so2_2018,days_pm2_2018,days_pm10_2018,poverty_percentage2018,days_with_aqi2017,good_days2017,moderate_days2017,unhealthy_sensitive_days2017,unhealthy_days2017,very_unhealthy_days2017,hazardous_days2017,days_co2017,days_no2_2017,days_ozone2017,days_so2_2017,days_pm2_2017,days_pm10_2017,poverty_percentage2017,days_with_aqi2016,good_days2016,moderate_days2016,unhealthy_sensitive_days2016,unhealthy_days2016,very_unhealthy_days2016,hazardous_days2016,days_co2016,days_no2_2016,days_ozone2016,days_so2_2016,days_pm2_2016,days_pm10_2016,poverty_percentage2016,average_aqi_days,average_good_days,average_moderate_days,average_unhealthy_sensitive_days,average_unhealthy_days,average_very_unhealthy_days,average_hazardous_days,average_co_days,average_no2_days,average_ozone_days,average_so2_days,average_pm2_days,average_pm10_days,average_poverty_percentage,percent_pop_per_100k,cancer_classification
541,NJ,Essex,365,265,100,0,0,0,0,0,85,160,0,120,0,13.8,364,277,83,3,1,0,0,2,57,164,0,141,0,14.9,365,287,77,1,0,0,0,0,84,131,0,150,0,15.7,366,274,89,3,0,0,0,0,81,150,0,134,1,16.3,365,275.75,87.25,1.75,0.25,0,0,0.5,76.75,151.25,0,136.25,0.25,15.175,9.947342803,low
542,NJ,Gloucester,280,242,37,1,0,0,0,0,0,226,0,54,0,7.5,276,223,46,7,0,0,0,0,0,232,0,44,0,7.6,298,255,37,6,0,0,0,0,0,248,0,50,0,6.7,266,203,56,7,0,0,0,0,0,214,0,52,0,7.8,280,230.75,44,5.25,0,0,0,0,0,230,0,50,0,7.4,17.36233021,low
543,NJ,Hudson,365,268,97,0,0,0,0,0,105,136,0,124,0,13.7,365,255,101,7,2,0,0,0,90,126,0,149,0,14.3,365,255,107,3,0,0,0,0,83,104,0,178,0,14.1,366,260,104,2,0,0,0,0,73,138,0,155,0,15.6,365.25,259.5,102.25,3,0.5,0,0,0,87.75,126,0,151.5,0,14.425,8.230271939,low
544,NJ,Hunterdon,362,295,66,1,0,0,0,0,0,271,0,91,0,4.01,352,273,74,3,2,0,0,0,0,230,0,122,0,4.4,364,293,67,4,0,0,0,0,0,217,0,147,0,3.9,355,270,78,6,1,0,0,0,0,279,0,76,0,4.5,358.25,282.75,71.25,3.5,0.75,0,0,0,0,249.25,0,109,0,4.2025,13.0479168,low
545,NJ,Mercer,365,280,83,2,0,0,0,0,0,266,0,99,0,11.9,365,283,75,6,1,0,0,0,0,234,0,131,0,10.9,365,279,82,4,0,0,0,0,0,219,0,146,0,11.4,366,256,97,12,1,0,0,0,0,233,0,133,0,11.1,365.25,274.5,84.25,6,0.5,0,0,0,0,238,0,127.25,0,11.325,13.10539209,low
546,NJ,Middlesex,362,285,74,3,0,0,0,0,20,247,0,95,0,8.5,365,282,77,6,0,0,0,0,23,234,0,108,0,8.2,365,288,71,6,0,0,0,0,8,213,0,144,0,8.5,366,273,81,11,1,0,0,0,17,232,0,117,0,8.6,364.5,282,75.75,6.5,0.25,0,0,0,17,231.5,0,116,0,8.45,11.16429868,low
547,NJ,Monmouth,240,217,23,0,0,0,0,0,0,240,0,0,0,6.2,245,220,25,0,0,0,0,0,0,245,0,0,0,6.7,258,245,12,1,0,0,0,0,0,258,0,0,0,7.3,236,204,29,3,0,0,0,0,0,236,0,0,0,7.1,244.75,221.5,22.25,1,0,0,0,0,0,244.75,0,0,0,6.825,15.44886247,low
548,NJ,Morris,364,336,28,0,0,0,0,0,11,335,0,18,0,5.3,365,323,37,5,0,0,0,0,12,331,0,22,0,4.7,363,326,34,3,0,0,0,0,12,333,0,18,0,4.9,364,322,39,2,1,0,0,0,18,324,0,22,0,5.4,364,326.75,34.5,2.5,0.25,0,0,0,13.25,330.75,0,20,0,5.075,12.14326629,low
549,NJ,Ocean,349,291,56,2,0,0,0,0,0,218,0,131,0,9.01,349,296,45,8,0,0,0,0,0,220,0,129,0,9.7,359,311,44,4,0,0,0,0,0,234,0,125,0,10.2,362,298,58,5,1,0,0,0,0,202,0,160,0,11.01,354.75,299,50.75,4.75,0.25,0,0,0,0,218.5,0,136.25,0,9.98,22.84981164,medium
550,NJ,Passaic,277,242,34,1,0,0,0,0,0,224,0,53,0,13.3,277,233,41,3,0,0,0,0,0,223,0,54,0,13.6,299,261,37,1,0,0,0,0,0,247,0,52,0,16.5,270,220,45,5,0,0,0,0,0,222,0,48,0,17.2,280.75,239,39.25,2.5,0,0,0,0,0,229,0,51.75,0,15.15,9.940898069,low
551,NJ,Union,365,258,107,0,0,0,0,0,109,0,0,256,0,9.1,365,254,111,0,0,0,0,1,72,0,0,292,0,7.8,365,237,127,1,0,0,0,0,71,0,0,294,0,9.3,366,243,123,0,0,0,0,0,88,0,0,278,0,10.6,365.25,248,117,0.25,0,0,0,0.25,85,0,0,280,0,9.2,9.522419087,low
552,NJ,Warren,364,320,43,1,0,0,0,0,47,197,0,120,0,7.1,357,294,62,1,0,0,0,0,38,158,0,161,0,6.7,364,305,58,1,0,0,0,0,28,180,0,156,0,7.4,366,277,86,3,0,0,0,0,30,151,0,185,0,8.3,362.75,299,62.25,1.5,0,0,0,0,35.75,171.5,0,155.5,0,7.375,17.12383424,low
553,NM,Bernalillo,365,164,197,4,0,0,0,0,1,248,0,67,49,15.5,365,160,186,18,1,0,0,0,1,257,0,51,56,16.5,365,170,191,4,0,0,0,0,2,254,0,31,78,14.6,366,193,170,3,0,0,0,0,3,235,0,71,57,16.2,365.25,171.75,186,7.25,0.25,0,0,0,1.75,248.5,0,55,60,15.7,8.558126898,low
554,NM,Catron,111,111,0,0,0,0,0,0,0,0,0,111,0,20.6,117,117,0,0,0,0,0,0,0,0,0,117,0,23.3,114,110,2,2,0,0,0,0,0,0,0,114,0,21.2,108,105,3,0,0,0,0,0,0,0,0,108,0,23.2,112.5,110.75,1.25,0.5,0,0,0,0,0,0,0,112.5,0,22.075,18.07092839,medium
555,NM,Chaves,118,117,1,0,0,0,0,0,0,0,0,118,0,18.1,118,115,3,0,0,0,0,0,0,0,0,118,0,18.9,119,115,3,1,0,0,0,0,0,0,0,119,0,18.9,117,116,1,0,0,0,0,0,0,0,0,117,0,22.01,118,115.75,2,0.25,0,0,0,0,0,0,0,118,0,19.4775,12.10952119,low
556,NM,Dona Ana,365,170,171,17,3,2,2,0,8,263,0,23,71,23.8,365,144,189,28,4,0,0,0,3,258,0,50,54,24.9,365,131,200,27,4,0,3,0,1,257,0,30,77,26.3,366,154,197,12,2,0,1,0,1,221,0,64,80,25.6,365.25,149.75,189.25,21,3.25,0.5,1.5,0,3.25,249.75,0,41.75,70.5,25.15,8.513706229,low
557,NM,Eddy,365,212,134,17,2,0,0,0,1,363,0,1,0,11.2,365,214,131,17,3,0,0,0,7,354,0,4,0,15.7,365,245,110,10,0,0,0,0,3,362,0,0,0,16.9,362,292,70,0,0,0,0,0,2,360,0,0,0,15.2,364.25,240.75,111.25,11,1.25,0,0,0,3.25,359.75,0,1.25,0,14.75,11.79137685,low
558,NM,Lea,365,252,109,4,0,0,0,0,4,309,0,52,0,15.1,365,227,132,6,0,0,0,0,3,302,0,60,0,16.1,365,243,118,4,0,0,0,0,1,281,0,83,0,16.1,364,312,52,0,0,0,0,0,4,349,0,11,0,18.01,364.75,258.5,102.75,3.5,0,0,0,0,3,310.25,0,51.5,0,16.3275,9.037298877,low
559,NM,Lincoln,107,107,0,0,0,0,0,0,0,0,0,107,0,13.7,116,115,1,0,0,0,0,0,0,0,0,116,0,16.4,111,110,1,0,0,0,0,0,0,0,0,111,0,15.8,113,111,2,0,0,0,0,0,0,0,0,113,0,18.2,111.75,110.75,1,0,0,0,0,0,0,0,0,111.75,0,16.025,16.35439984,low
560,NM,Los Alamos,117,117,0,0,0,0,0,0,0,0,0,117,0,3.5,120,120,0,0,0,0,0,0,0,0,0,120,0,3.9,116,116,0,0,0,0,0,0,0,0,0,116,0,3.7,119,119,0,0,0,0,0,0,0,0,0,119,0,4.01,118,118,0,0,0,0,0,0,0,0,0,118,0,3.7775,8.165066755,low
561,NM,Luna,361,349,10,1,0,0,1,0,0,0,0,0,361,23.8,357,343,11,3,0,0,0,0,0,0,0,0,357,27.2,360,340,15,5,0,0,0,0,0,0,0,0,360,28.3,360,338,19,1,2,0,0,0,0,0,0,0,360,27.6,359.5,342.5,13.75,2.5,0.5,0,0.25,0,0,0,0,0,359.5,26.725,16.72624709,low
562,NM,Rio Arriba,358,315,43,0,0,0,0,0,0,354,0,4,0,22.2,362,246,113,3,0,0,0,0,0,360,0,2,0,22.01,360,269,88,3,0,0,0,0,0,358,0,2,0,28.9,362,304,58,0,0,0,0,0,0,359,0,3,0,22.5,360.5,283.5,75.5,1.5,0,0,0,0,0,357.75,0,2.75,0,23.9025,6.477863924,low
563,NM,San Juan,365,208,157,0,0,0,0,0,3,362,0,0,0,19.9,365,213,136,16,0,0,0,0,2,363,0,0,0,23.1,365,230,129,6,0,0,0,0,5,359,0,0,1,23.1,366,273,91,2,0,0,0,0,10,355,0,0,1,17.4,365.25,231,128.25,6,0,0,0,0,5,359.75,0,0,0.5,20.875,8.352838874,low
564,NM,Sandoval,363,276,87,0,0,0,0,0,0,356,0,5,2,10.01,354,224,118,12,0,0,0,0,0,350,0,1,3,12.6,364,269,94,1,0,0,0,0,0,364,0,0,0,15.3,361,292,69,0,0,0,0,0,0,361,0,0,0,14.5,360.5,265.25,92,3.25,0,0,0,0,0,357.75,0,1.5,1.25,13.1025,8.31665446,low
565,NM,Santa Fe,362,274,87,1,0,0,0,0,0,352,0,10,0,12.4,365,279,83,3,0,0,0,0,0,353,0,12,0,12.2,365,285,80,0,0,0,0,0,0,354,0,11,0,12.2,366,301,65,0,0,0,0,0,0,363,0,3,0,14.01,364.5,284.75,78.75,1,0,0,0,0,0,355.5,0,9,0,12.7025,8.436464394,low
566,NM,Socorro,92,92,0,0,0,0,0,0,0,0,0,92,0,26.01,112,110,2,0,0,0,0,0,0,0,0,112,0,29.6,117,116,1,0,0,0,0,0,0,0,0,117,0,28.3,102,101,1,0,0,0,0,0,0,0,0,102,0,25.4,105.75,104.75,1,0,0,0,0,0,0,0,0,105.75,0,27.3275,10.49207848,low
567,NM,Taos,358,334,24,0,0,0,0,0,0,0,0,358,0,18.2,365,346,19,0,0,0,0,0,0,0,0,365,0,21.4,352,344,8,0,0,0,0,0,0,0,0,352,0,22.8,362,360,2,0,0,0,0,0,0,0,0,362,0,22.4,359.25,346,13.25,0,0,0,0,0,0,0,0,359.25,0,21.2,8.142481269,low
568,NM,Valencia,357,270,87,0,0,0,0,0,0,357,0,0,0,17.6,359,238,116,5,0,0,0,0,0,359,0,0,0,17.3,361,262,98,1,0,0,0,0,0,361,0,0,0,17.5,362,280,82,0,0,0,0,0,0,362,0,0,0,18.6,359.75,262.5,95.75,1.5,0,0,0,0,0,359.75,0,0,0,17.75,12.16352837,low
569,NY,Albany,365,322,43,0,0,0,0,0,0,242,0,123,0,11.7,365,292,71,2,0,0,0,0,0,216,0,149,0,11.3,365,310,55,0,0,0,0,0,0,241,0,124,0,11.3,366,313,51,2,0,0,0,0,0,274,0,92,0,12.1,365.25,309.25,55,1,0,0,0,0,0,243.25,0,122,0,11.6,17.49289351,low
570,NY,Bronx,365,280,82,3,0,0,0,0,66,164,0,135,0,26.2,365,286,70,9,0,0,0,0,80,169,0,116,0,27.3,365,291,72,2,0,0,0,0,101,166,0,98,0,27.9,366,281,81,4,0,0,0,0,82,174,0,110,0,28.6,365.25,284.5,76.25,4.5,0,0,0,0,82.25,168.25,0,114.75,0,27.5,9.003329728,low
571,NY,Chautauqua,365,337,27,1,0,0,0,0,0,320,22,23,0,16.3,362,311,47,4,0,0,0,0,0,336,4,22,0,18.3,355,320,33,2,0,0,0,0,0,319,9,27,0,17.7,366,324,39,3,0,0,0,0,0,352,3,11,0,19.2,362,323,36.5,2.5,0,0,0,0,0,331.75,9.5,20.75,0,17.875,19.81043829,medium
572,NY,Dutchess,365,353,12,0,0,0,0,0,0,331,34,0,0,8.6,364,342,20,1,1,0,0,0,0,348,16,0,0,9.2,363,346,16,1,0,0,0,0,0,355,8,0,0,10.1,362,333,24,5,0,0,0,0,0,353,9,0,0,9.2,363.5,343.5,18,1.75,0.25,0,0,0,0,346.75,16.75,0,0,9.275,15.76060189,low
573,NY,Erie,365,310,55,0,0,0,0,0,27,221,0,117,0,13.3,365,276,87,2,0,0,0,0,17,204,0,144,0,13.7,365,282,82,1,0,0,0,0,19,185,0,160,1,14.5,366,281,79,6,0,0,0,0,27,193,3,143,0,14.2,365.25,287.25,75.75,2.25,0,0,0,0,22.5,200.75,0.75,141,0.25,13.925,19.35010009,medium
574,NY,Essex,365,332,33,0,0,0,0,0,0,362,1,2,0,12.4,365,319,44,2,0,0,0,0,0,363,0,2,0,11.7,365,312,53,0,0,0,0,0,0,360,0,5,0,10.6,366,333,31,2,0,0,0,0,0,365,0,1,0,12.6,365.25,324,40.25,1,0,0,0,0,0,362.5,0.25,2.5,0,11.825,22.41609749,medium
575,NY,Franklin,356,356,0,0,0,0,0,0,0,0,356,0,0,18.1,341,341,0,0,0,0,0,0,0,0,341,0,0,16.7,365,357,8,0,0,0,0,0,118,198,49,0,0,18.9,366,365,1,0,0,0,0,0,142,198,26,0,0,18.4,357,354.75,2.25,0,0,0,0,0,65,99,193,0,0,18.025,19.73441099,medium
576,NY,Hamilton,360,358,2,0,0,0,0,0,0,323,37,0,0,9.8,357,346,11,0,0,0,0,0,0,352,5,0,0,9.1,364,347,17,0,0,0,0,0,0,358,6,0,0,9.8,343,328,13,2,0,0,0,0,0,324,19,0,0,10.2,356,344.75,10.75,0.5,0,0,0,0,0,339.25,16.75,0,0,9.725,36.20221523,high
577,NY,Herkimer,222,222,0,0,0,0,0,0,0,185,37,0,0,13.7,248,236,12,0,0,0,0,0,0,245,3,0,0,13.5,319,315,4,0,0,0,0,0,0,312,7,0,0,14.3,353,343,6,4,0,0,0,0,0,347,6,0,0,16.3,285.5,279,5.5,1,0,0,0,0,0,272.25,13.25,0,0,14.45,22.12515974,medium
578,NY,Jefferson,205,198,7,0,0,0,0,0,0,205,0,0,0,14.6,329,307,20,2,0,0,0,0,0,329,0,0,0,12.3,326,309,15,2,0,0,0,0,0,326,0,0,0,15.1,332,307,23,2,0,0,0,0,0,332,0,0,0,15.3,298,280.25,16.25,1.5,0,0,0,0,0,298,0,0,0,14.325,18.30739498,medium
579,NY,Kings,365,335,30,0,0,0,0,0,0,0,0,365,0,17.7,365,330,35,0,0,0,0,0,0,0,0,365,0,18.9,344,310,34,0,0,0,0,0,0,0,0,344,0,19.8,366,325,41,0,0,0,0,0,0,0,0,366,0,20.6,360,325,35,0,0,0,0,0,0,0,0,360,0,19.25,9.557700756,low
580,NY,Monroe,365,321,44,0,0,0,0,0,3,235,0,127,0,12.7,365,301,60,4,0,0,0,0,6,205,0,154,0,14.4,365,312,50,3,0,0,0,0,3,220,2,140,0,14.6,366,313,51,2,0,0,0,0,7,224,4,131,0,14.7,365.25,311.75,51.25,2.25,0,0,0,0,4.75,221,1.5,138,0,14.1,15.66904403,low
581,NY,Nassau,363,344,19,0,0,0,0,0,0,0,14,349,0,5.6,365,340,25,0,0,0,0,0,0,0,7,358,0,5.8,365,342,23,0,0,0,0,0,0,0,22,343,0,6.2,366,337,29,0,0,0,0,0,0,0,15,351,0,6.1,364.75,340.75,24,0,0,0,0,0,0,0,14.5,350.25,0,5.925,14.12745759,low
582,NY,New York,365,293,70,2,0,0,0,0,0,184,0,181,0,13.1,365,255,99,10,1,0,0,0,0,142,0,223,0,15.6,365,261,102,2,0,0,0,0,0,135,0,230,0,16.3,366,247,115,4,0,0,0,0,0,161,0,205,0,17.2,365.25,264,96.5,4.5,0.25,0,0,0,0,155.5,0,209.75,0,15.55,11.21116617,low
583,NY,New York,365,293,70,2,0,0,0,0,0,184,0,181,0,14.1,365,255,99,10,1,0,0,0,0,142,0,223,0,15.6,365,261,102,2,0,0,0,0,0,135,0,230,0,16.3,366,247,115,4,0,0,0,0,0,161,0,205,0,17.2,365.25,264,96.5,4.5,0.25,0,0,0,0,155.5,0,209.75,0,15.8,11.21116617,low
584,NY,Niagara,352,339,13,0,0,0,0,0,0,352,0,0,0,12.4,320,294,25,1,0,0,0,0,0,320,0,0,0,13.01,249,229,19,1,0,0,0,0,0,249,0,0,0,12.4,220,197,20,3,0,0,0,0,0,220,0,0,0,12.6,285.25,264.75,19.25,1.25,0,0,0,0,0,285.25,0,0,0,12.6025,23.06537952,medium
585,NY,Oneida,355,345,10,0,0,0,0,0,0,0,0,355,0,14.6,364,347,17,0,0,0,0,0,0,0,0,364,0,14.8,359,343,16,0,0,0,0,0,0,0,0,359,0,16.1,362,342,20,0,0,0,0,0,0,0,0,362,0,16.3,360,344.25,15.75,0,0,0,0,0,0,0,0,360,0,15.45,19.67709864,medium
586,NY,Onondaga,365,337,28,0,0,0,0,0,0,281,0,84,0,13.8,365,319,44,2,0,0,0,0,0,310,1,54,0,13.7,365,340,25,0,0,0,0,0,0,305,0,60,0,13.7,366,339,25,2,0,0,0,0,0,320,0,46,0,14.6,365.25,333.75,30.5,1,0,0,0,0,0,304,0.25,61,0,13.95,18.92093934,medium
587,NY,Orange,365,343,22,0,0,0,0,0,0,275,0,90,0,12.3,365,323,41,1,0,0,0,0,0,261,0,104,0,11.5,365,333,32,0,0,0,0,0,0,257,0,108,0,10.9,366,329,36,1,0,0,0,0,0,276,0,90,0,12.6,365.25,332,32.75,0.5,0,0,0,0,0,267.25,0,98,0,11.825,13.11233823,low
588,NY,Oswego,321,316,5,0,0,0,0,0,0,321,0,0,0,15.6,350,324,25,1,0,0,0,0,0,350,0,0,0,16.1,360,346,14,0,0,0,0,0,0,360,0,0,0,16.3,283,261,21,1,0,0,0,0,0,283,0,0,0,17.2,328.5,311.75,16.25,0.5,0,0,0,0,0,328.5,0,0,0,16.3,24.08181806,medium
589,NY,Putnam,364,348,15,1,0,0,0,0,0,329,35,0,0,5.2,352,332,18,1,1,0,0,0,0,337,15,0,0,6.01,360,339,18,3,0,0,0,0,0,356,4,0,0,5.4,361,322,34,4,1,0,0,0,0,356,5,0,0,6.01,359.25,335.25,21.25,2.25,0.5,0,0,0,0,344.5,14.75,0,0,5.655,16.4906056,low
590,NY,Queens,365,292,69,4,0,0,0,0,85,189,0,91,0,11.01,365,288,69,8,0,0,0,0,66,170,0,129,0,11.6,365,288,71,5,1,0,0,0,89,158,0,118,0,12.2,366,286,74,6,0,0,0,0,69,198,0,99,0,13.3,365.25,288.5,70.75,5.75,0.25,0,0,0,77.25,178.75,0,109.25,0,12.0275,10.15662433,low
591,NY,Richmond,365,314,51,0,0,0,0,0,0,224,0,141,0,9.1,363,286,71,6,0,0,0,0,0,132,0,231,0,11.7,365,297,61,7,0,0,0,0,0,220,0,145,0,11.9,366,278,78,9,1,0,0,0,0,222,0,144,0,13.2,364.75,293.75,65.25,5.5,0.25,0,0,0,0,199.5,0,165.25,0,11.475,16.07624637,low
592,NY,Rockland,365,335,29,1,0,0,0,0,0,296,0,69,0,12.5,365,320,39,5,0,1,0,0,0,302,0,63,0,13.9,365,340,24,1,0,0,0,0,0,310,0,55,0,13.3,363,303,56,4,0,0,0,0,0,299,0,64,0,14.4,364.5,324.5,37,2.75,0,0.25,0,0,0,301.75,0,62.75,0,13.525,11.52560415,low
593,NY,Saratoga,331,328,3,0,0,0,0,0,0,331,0,0,0,6.01,361,341,19,1,0,0,0,0,0,361,0,0,0,6.3,354,341,13,0,0,0,0,0,0,354,0,0,0,6.6,350,328,19,3,0,0,0,0,0,350,0,0,0,6.3,349,334.5,13.5,1,0,0,0,0,0,349,0,0,0,6.3025,18.55318743,medium
594,NY,Steuben,365,349,16,0,0,0,0,0,0,292,0,73,0,15.01,361,326,35,0,0,0,0,1,0,295,0,65,0,12.8,363,349,14,0,0,0,0,1,0,309,0,53,0,12.8,363,335,26,2,0,0,0,3,0,307,1,52,0,13.2,363,339.75,22.75,0.5,0,0,0,1.25,0,300.75,0.25,60.75,0,13.4525,21.16115697,medium
595,NY,Suffolk,365,300,56,9,0,0,0,0,0,295,1,69,0,6.8,365,300,54,10,1,0,0,0,0,287,0,78,0,7.3,365,312,44,7,2,0,0,0,0,281,0,84,0,7.01,366,298,60,8,0,0,0,0,0,282,0,84,0,7.6,365.25,302.5,53.5,8.5,0.75,0,0,0,0,286.25,0.25,78.75,0,7.1775,16.92619495,low
596,NY,Tompkins,365,358,7,0,0,0,0,0,0,353,12,0,0,16.9,364,330,32,2,0,0,0,0,0,353,11,0,0,16.8,365,350,15,0,0,0,0,0,0,351,14,0,0,18.6,361,331,28,2,0,0,0,0,0,361,0,0,0,18.5,363.75,342.25,20.5,1,0,0,0,0,0,354.5,9.25,0,0,17.7,10.59017945,low
597,NY,Wayne,268,253,15,0,0,0,0,0,0,268,0,0,0,11.4,239,210,25,4,0,0,0,0,0,239,0,0,0,9.6,306,287,18,1,0,0,0,0,0,306,0,0,0,12.1,351,321,28,2,0,0,0,0,0,351,0,0,0,10.4,291,267.75,21.5,1.75,0,0,0,0,0,291,0,0,0,10.875,20.41325898,medium
598,NY,Westchester,365,330,34,1,0,0,0,0,0,292,0,73,0,8.4,365,316,37,11,1,0,0,0,0,289,0,76,0,8.3,363,327,31,5,0,0,0,0,0,288,0,75,0,8.5,366,300,60,6,0,0,0,0,0,283,0,83,0,10.01,364.75,318.25,40.5,5.75,0.25,0,0,0,0,288,0,76.75,0,8.8025,12.21581045,low
599,NC,Alexander,305,274,31,0,0,0,0,0,0,245,0,0,60,11.7,233,198,35,0,0,0,0,0,0,233,0,0,0,13.01,293,272,21,0,0,0,0,0,0,234,0,0,59,11.7,278,246,32,0,0,0,0,0,0,212,0,0,66,15.01,277.25,247.5,29.75,0,0,0,0,0,0,231,0,0,46.25,12.855,20.94399102,medium
600,NC,Avery,363,335,28,0,0,0,0,0,0,361,0,2,0,16.4,357,328,29,0,0,0,0,0,0,346,0,11,0,16.8,360,332,28,0,0,0,0,0,0,355,0,5,0,18.6,358,316,38,4,0,0,0,0,0,346,0,12,0,19.7,359.5,327.75,30.75,1,0,0,0,0,0,352,0,7.5,0,17.875,21.00168927,medium
601,NC,Beaufort,352,352,0,0,0,0,0,0,0,0,352,0,0,17.6,299,299,0,0,0,0,0,0,0,0,299,0,0,18.1,365,365,0,0,0,0,0,0,0,0,365,0,0,22.01,344,343,1,0,0,0,0,0,0,0,344,0,0,19.01,340,339.75,0.25,0,0,0,0,0,0,0,340,0,0,19.18,23.59348177,medium
602,NC,Brunswick,351,325,24,2,0,0,0,0,0,0,351,0,0,10.2,329,307,21,1,0,0,0,0,0,0,329,0,0,10.5,362,328,29,5,0,0,0,0,0,0,362,0,0,11.9,74,64,8,2,0,0,0,0,0,0,74,0,0,13.8,279,256,20.5,2.5,0,0,0,0,0,0,279,0,0,11.6,25.47038578,medium
603,NC,Buncombe,365,328,37,0,0,0,0,0,0,197,7,161,0,12.2,365,318,47,0,0,0,0,0,0,193,3,169,0,11.5,365,325,40,0,0,0,0,0,0,184,3,178,0,11.5,366,300,58,4,4,0,0,0,0,167,0,199,0,13.5,365.25,317.75,45.5,1,1,0,0,0,0,185.25,3.25,176.75,0,12.175,19.10973096,medium
604,NC,Caldwell,304,275,29,0,0,0,0,0,0,243,61,0,0,12.01,244,209,35,0,0,0,0,0,0,244,0,0,0,15.9,299,269,30,0,0,0,0,0,0,239,60,0,0,16.3,264,230,34,0,0,0,0,0,0,214,50,0,0,17.1,277.75,245.75,32,0,0,0,0,0,0,235,42.75,0,0,15.3275,22.30330539,medium
605,NC,Carteret,259,239,20,0,0,0,0,0,0,259,0,0,0,10.4,222,202,20,0,0,0,0,0,0,222,0,0,0,9.8,341,330,11,0,0,0,0,0,0,341,0,0,0,13.3,327,308,19,0,0,0,0,0,0,327,0,0,0,12.3,287.25,269.75,17.5,0,0,0,0,0,0,287.25,0,0,0,11.45,24.68999211,medium
606,NC,Caswell,245,236,9,0,0,0,0,0,0,245,0,0,0,16.2,232,198,34,0,0,0,0,0,0,232,0,0,0,17.1,291,275,16,0,0,0,0,0,0,234,0,0,57,19.3,329,303,26,0,0,0,0,0,0,207,0,4,118,19.7,274.25,253,21.25,0,0,0,0,0,0,229.5,0,1,43.75,18.075,25.41006589,medium
607,NC,Catawba,361,298,63,0,0,0,0,0,0,0,0,361,0,13.3,352,297,55,0,0,0,0,0,0,0,0,352,0,13.01,348,282,66,0,0,0,0,0,0,0,0,348,0,12.5,358,276,79,1,2,0,0,0,0,0,0,358,0,12.7,354.75,288.25,65.75,0.25,0.5,0,0,0,0,0,0,354.75,0,12.8775,17.66657607,low
608,NC,Cumberland,363,282,81,0,0,0,0,0,0,206,0,153,4,18.01,349,284,65,0,0,0,0,0,0,194,0,145,10,17.01,365,268,97,0,0,0,0,0,0,162,0,202,1,18.6,366,286,80,0,0,0,0,0,0,172,8,184,2,18.8,360.75,280,80.75,0,0,0,0,0,0,183.5,2,171,4.25,18.105,13.13520959,low
609,NC,Davidson,350,272,78,0,0,0,0,0,0,0,0,350,0,15.2,353,275,78,0,0,0,0,0,0,0,0,353,0,15.01,359,294,65,0,0,0,0,0,0,0,0,359,0,15.2,362,279,83,0,0,0,0,0,0,0,0,362,0,15.4,356,280,76,0,0,0,0,0,0,0,0,356,0,15.2025,23.2429954,medium
610,NC,Durham,364,293,71,0,0,0,0,0,0,203,0,161,0,14.01,358,272,86,0,0,0,0,0,0,160,0,197,1,13.5,365,269,96,0,0,0,0,0,0,168,0,197,0,15.7,366,272,93,1,0,0,0,0,0,158,0,208,0,16.1,363.25,276.5,86.5,0.25,0,0,0,0,0,172.25,0,190.75,0.25,14.8275,10.10432718,low
611,NC,Edgecombe,363,325,38,0,0,0,0,0,0,200,0,163,0,21.01,354,321,33,0,0,0,0,0,0,187,0,167,0,22.9,362,319,43,0,0,0,0,0,0,199,0,163,0,25.5,356,305,51,0,0,0,0,0,0,180,0,176,0,23.9,358.75,317.5,41.25,0,0,0,0,0,0,191.5,0,167.25,0,23.3275,20.58588312,medium
612,NC,Forsyth,365,236,129,0,0,0,0,0,12,180,0,173,0,15.2,365,242,121,2,0,0,0,0,7,193,0,165,0,16.4,365,290,75,0,0,0,0,0,12,221,0,132,0,16.6,366,269,94,3,0,0,0,0,19,192,0,155,0,17.5,365.25,259.25,104.75,1.25,0,0,0,0,12.5,196.5,0,156.25,0,16.425,16.20073251,low
613,NC,Graham,245,191,54,0,0,0,0,0,0,245,0,0,0,16.8,195,165,30,0,0,0,0,0,0,195,0,0,0,18.9,227,200,27,0,0,0,0,0,0,227,0,0,0,18.1,213,162,50,1,0,0,0,0,0,213,0,0,0,19.9,220,179.5,40.25,0.25,0,0,0,0,0,220,0,0,0,18.425,24.17311671,medium
614,NC,Granville,240,195,45,0,0,0,0,0,0,240,0,0,0,14.6,233,193,40,0,0,0,0,0,0,233,0,0,0,13.01,243,210,33,0,0,0,0,0,0,243,0,0,0,12.6,213,179,34,0,0,0,0,0,0,213,0,0,0,15.2,232.25,194.25,38,0,0,0,0,0,0,232.25,0,0,0,13.8525,19.65665912,medium
